dep_gene,paralog_gene,mean_identical_score,delta_z,group,rank,rank_pct
MGST3,MGST2,30.77785,0.2096528624802575,Non-significant background,403,4.155924512735898
CPSF2,INTS11,20.61805,0.2095621061288892,Non-significant background,404,4.166236980509436
WWP1,ITCH,60.60665,0.2093966526597485,Non-significant background,405,4.176549448282974
DHX37,DHX36,20.2344,0.2089748051302871,Non-significant background,406,4.186861916056513
KCTD10,KCTD13,67.64325,0.2089138485096011,Non-significant background,407,4.197174383830051
EHMT1,EHMT2,46.54855,0.2088208340751974,Non-significant background,408,4.207486851603589
CTNNA1,CTNNAL1,23.67505,0.2087526342094503,Non-significant background,409,4.217799319377127
PSMC3,PSMC1,42.77595,0.2084354604305112,Non-significant background,410,4.228111787150665
COPB2,COPA,23.62515,0.207935870941701,Non-significant background,411,4.238424254924204
NIPSNAP1,NIPSNAP2,68.7728,0.2078888545234679,Non-significant background,412,4.248736722697742
USP15,USP8,22.10465,0.2078625070990827,Non-significant background,413,4.25904919047128
NR3C2,NR3C1,34.5489,0.2075658643949935,Non-significant background,414,4.269361658244818
ZNF737,ZNF430,67.5141,0.2069982644861925,Non-significant background,415,4.279674126018356
PAK2,PAK4,36.1845,0.2067777587295884,Non-significant background,416,4.289986593791895
GSTP1,GSTM4,29.917,0.2065732373814653,Non-significant background,417,4.300299061565433
EEF1A1,TUFM,30.318,0.2057067757579856,Non-significant background,418,4.310611529338971
HNRNPA1L2,HNRNPDL,27.80505,0.205522601958613,Non-significant background,419,4.3209239971125095
HOXD3,HOXB4,24.56565,0.2054668487703915,Non-significant background,420,4.3312364648860475
WWOX,HSD17B7,22.46165,0.2051173428161085,Non-significant background,421,4.3415489326595855
SCML4,SCML2,27.10045,0.2047943604840154,Non-significant background,422,4.3518614004331235
CHD1,CHD4,20.7714,0.2046625647773099,Non-significant background,423,4.3621738682066615
GALNT7,GALNT12,29.5135,0.2046110284051054,Non-significant background,424,4.3724863359802
CYB5B,CYB5A,46.62685,0.2042863701262279,Non-significant background,425,4.382798803753738
DHX33,DHX16,35.2694,0.2038441189886772,Non-significant background,426,4.393111271527276
EIF5AL1,EIF5A2,80.78265,0.2035755048463425,Non-significant background,427,4.403423739300814
ATP6V0E1,ATP6V0E2,70.3704,0.2032856052397013,Non-significant background,428,4.413736207074352
PRDX4,PRDX6,25.2784,0.203083377187764,Non-significant background,429,4.424048674847891
RBMX2,ZCRB1,21.21315,0.202798474947305,Non-significant background,430,4.434361142621429
AP1S1,AP1S2,84.909,0.2027557661927267,Non-significant background,431,4.444673610394967
RCOR1,RCOR3,53.2149,0.2025628335617729,Non-significant background,432,4.454986078168506
KDM5C,KDM5A,50.48075,0.2021305615626587,Non-significant background,433,4.465298545942044
SMARCA4,HELLS,23.4963,0.202033209361526,Non-significant background,434,4.475611013715582
RXRG,NR2C2,27.05565,0.2017947276846608,Non-significant background,435,4.48592348148912
PAX1,PAX6,29.13145,0.2016035416479852,Non-significant background,436,4.496235949262658
BCAT2,BCAT1,55.2732,0.2011617782630939,Non-significant background,437,4.506548417036197
USP4,USP15,59.26435,0.201071192359453,Non-significant background,438,4.516860884809735
STRN4,STRN,51.1574,0.2008130435373459,Non-significant background,439,4.527173352583273
UBE2J2,UBE2J1,22.4181,0.2004011716249371,Non-significant background,440,4.537485820356811
SEPTIN6,SEPTIN5,36.12145,0.2003215965423355,Non-significant background,441,4.547798288130349
GNA13,GNAQ,47.039,0.1997586068799074,Non-significant background,442,4.558110755903888
TOP2A,TOP2B,68.16435,0.1992821797889231,Non-significant background,443,4.568423223677426
JUND,JUN,51.0609,0.1982237624275372,Non-significant background,444,4.578735691450964
E2F5,E2F3,28.22795,0.1980386226258885,Non-significant background,445,4.589048159224503
ASCL4,ASCL2,25.2892,0.1976033622751949,Non-significant background,446,4.599360626998041
PSMB6,PSMB5,27.95235,0.1970871297106966,Non-significant background,447,4.609673094771579
KATNA1,KATNAL1,67.0745,0.1969281777866885,Non-significant background,448,4.619985562545117
TESC,CIB2,22.5461,0.1967718087008763,Non-significant background,449,4.630298030318655
WWP2,UBE3A,20.4363,0.1964825579103585,Non-significant background,450,4.640610498092194
NR2C1,NR2C2,62.38745,0.1964271208063801,Non-significant background,451,4.650922965865732
PRPF40B,PRPF40A,54.9295,0.1962596609314871,Non-significant background,452,4.66123543363927
RLF,ZNF292,26.64675,0.1962530874932765,Non-significant background,453,4.671547901412808
TOP1,TOP1MT,59.71875,0.1961534582438648,Non-significant background,454,4.681860369186346
UBE2T,UBE2G2,23.38715,0.1960605475691626,Non-significant background,455,4.692172836959885
PPP1R12B,PPP1R12A,49.13335,0.1958549245361524,Non-significant background,456,4.702485304733423
KAT6A,KAT7,25.3076,0.1958150265853539,Non-significant background,457,4.712797772506961
KCTD3,SHKBP1,58.50745,0.1957453632786343,Non-significant background,458,4.723110240280499
ENSA,ARPP19,73.0704,0.1955050245096556,Non-significant background,459,4.733422708054038
ETV1,FEV,21.4136,0.195232431575831,Non-significant background,460,4.743735175827576
SLC39A6,SLC39A10,33.36795,0.1945035260772053,Non-significant background,461,4.754047643601114
ABCB7,ABCB8,21.23585,0.1944472253131809,Non-significant background,462,4.764360111374652
PPIL4,PPIB,22.6513,0.1942645812482569,Non-significant background,463,4.7746725791481905
MTHFD1,MTHFD2L,23.31305,0.1941504429463142,Non-significant background,464,4.7849850469217285
RUVBL2,RUVBL1,42.22225,0.1940825309420331,Non-significant background,465,4.7952975146952665
PSMA6,PSMA1,23.60195,0.19290795874763,Non-significant background,466,4.8056099824688046
LARP1,LARP1B,54.17555,0.1928460806467904,Non-significant background,467,4.815922450242343
DBNL,DBN1,25.78635,0.1927924961847667,Non-significant background,468,4.8262349180158814
CDC42BPB,CDC42BPA,61.30815,0.1927189672869349,Non-significant background,469,4.8365473857894195
PSMA4,PSMA2,33.63545,0.1925251404507559,Non-significant background,470,4.8468598535629575
ZNF143,ZNF76,55.30775,0.1924826372029947,Non-significant background,471,4.8571723213364955
DLD,GSR,28.71455,0.1924175778813321,Non-significant background,472,4.867484789110034
PSMB4,PSMB6,22.72015,0.1922059477833383,Non-significant background,473,4.877797256883572
L3MBTL4,SCMH1,21.22415,0.1920496690788497,Non-significant background,474,4.88810972465711
SOCS3,SOCS2,28.9596,0.1916556214364484,Non-significant background,475,4.898422192430648
MAPK14,NLK,33.42845,0.1916489587027141,Non-significant background,476,4.908734660204187
GALNT12,GALNT11,34.33225,0.1916304797276408,Non-significant background,477,4.919047127977725
ANP32B,ANP32A,71.2011,0.1914312500557384,Non-significant background,478,4.929359595751263
MAPK14,MAPK8,44.2854,0.1909834212957608,Non-significant background,479,4.939672063524801
CASP10,CASP3,23.20845,0.1909286090432771,Non-significant background,480,4.949984531298339
DNM2,DNM1L,39.3775,0.190163329763325,Non-significant background,481,4.960296999071878
SMURF1,ITCH,33.11785,0.1899420989364132,Non-significant background,482,4.970609466845416
ABCC10,ABCC4,30.5654,0.1895279094836531,Non-significant background,483,4.980921934618954
LMX1B,LMO4,26.49935,0.1894935802803832,Non-significant background,484,4.991234402392492
IDH2,IDH1,65.94685,0.1894800002895319,Non-significant background,485,5.001546870166031
NR2F1,RXRB,32.0138,0.1893500215319208,Non-significant background,486,5.011859337939569
DHX15,DHX29,23.85985,0.189160595778535,Non-significant background,487,5.022171805713107
RNF167,RNF13,45.4991,0.1886827477183204,Non-significant background,488,5.032484273486645
GALNT1,GALNT6,41.7785,0.1885440181241245,Non-significant background,489,5.042796741260184
PPP3CA,PPP2CA,33.7694,0.1883309931749514,Non-significant background,490,5.053109209033722
RRAGB,RRAGA,93.4057,0.1882375913189573,Non-significant background,491,5.06342167680726
IER5L,IER5,23.2401,0.1881763752621402,Non-significant background,492,5.073734144580798
CPNE3,CPNE8,51.257,0.188099543454708,Non-significant background,493,5.084046612354336
ZNF688,ZNF764,42.2573,0.1880807735926484,Non-significant background,494,5.094359080127875
ARID3A,ARID3B,40.62305,0.1877710505906078,Non-significant background,495,5.104671547901413
UBE2R2,UBE2I,33.172,0.1877180595364175,Non-significant background,496,5.114984015674951
CCT7,CCT2,33.0259,0.187641312200581,Non-significant background,497,5.125296483448489
AFF1,AFF3,30.76955,0.1875656295777261,Non-significant background,498,5.135608951222028
LCLAT1,LPGAT1,20.10855,0.1875072781852761,Non-significant background,499,5.145921418995566
PSMB7,PSMB5,22.2372,0.1874001576960906,Non-significant background,500,5.156233886769104
RPS14,MRPS11,23.55435,0.1871213705336208,Non-significant background,501,5.166546354542642
TXN,TXN2,27.9862,0.1870439257546129,Non-significant background,502,5.176858822316181
CCT8,CCT5,28.83495,0.1864420484731563,Non-significant background,503,5.187171290089719
AKT2,PDPK1,26.3674,0.1862309280220761,Non-significant background,504,5.197483757863257
ZNRF1,RNF11,24.5223,0.1858041933929668,Non-significant background,505,5.207796225636795
